Date_Time_1,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,rq_1,rq_2,rq_3,rq_4,rq_5,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5
30-March-2022 15:55:57,0.1382901,-1.752255E-02,0.120627,-1.974641E-02,0.1275679,0.1054851,3.056208E-03,9.737314E-02,5.389996E-03,9.581885E-02,0.763826,-0.1726511,0.8075803,-0.3142272,0.7515965,3.969898E-02,-3.940573E-03,3.498515E-02,-4.311556E-03,3.652324E-02,-0.0210173,-8.014594E-03,-1.776478E-02,-8.448649E-03,3.98615E-03
30-March-2022 15:57:37,0.1353336,1.436647E-02,0.1270934,-0.0078314,0.1053314,9.484877E-02,5.43362E-03,8.525108E-02,1.465498E-03,7.599746E-02,0.6961557,-0.1382651,0.6741125,-0.338674,0.733991,3.829514E-02,3.754926E-03,3.573307E-02,-1.754562E-03,2.995995E-02,-0.0130704,-0.0122162,-1.354291E-02,-1.242336E-02,2.066945E-03
30-March-2022 15:59:37,0.1277224,-7.437343E-03,0.1101047,7.431045E-03,0.1154768,8.005612E-02,-1.474802E-03,8.515207E-02,-5.542439E-03,6.729984E-02,0.6272838,0.1607898,0.7750522,-0.3111749,0.5837058,3.551377E-02,-1.856502E-03,3.168604E-02,1.389349E-03,3.177167E-02,-1.147262E-02,-1.082958E-02,-1.022111E-02,-1.009559E-02,3.875962E-03
30-March-2022 16:01:14,0.1276778,,,,,7.996499E-02,,,,,0.626808,,,,,3.549718E-02,,,,,-1.146226E-02,,,,
