Date_Time_1,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,rq_1,rq_2,rq_3,rq_4,rq_5,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5
02-April-2022 21:31:54,0.2769957,-1.150677E-02,0.2018605,1.211438E-04,0.2941942,0.1735379,0.0035609,0.1456918,8.36195E-03,0.2067408,0.6265565,-0.1510649,0.7213019,7.599083,0.702909,7.701438E-02,-2.484589E-03,5.739333E-02,5.835447E-04,8.328448E-02,4.757924E-03,5.487061E-03,0.0062579,2.279553E-03,1.027384E-02
02-April-2022 21:33:34,0.2839539,-9.544232E-03,0.2041724,-5.489391E-03,0.2713137,0.1937356,3.817698E-03,0.1457826,5.917705E-03,0.1829112,0.6798735,-0.4167236,0.7155971,-0.8058743,0.6744095,0.0799227,-2.003663E-03,5.795273E-02,-9.109546E-04,7.629289E-02,1.185301E-02,2.531359E-04,5.337479E-03,-3.581323E-03,1.198227E-02
02-April-2022 21:35:34,0.3051979,-0.0034588,0.2127019,3.267201E-02,0.2972612,0.1923774,4.813823E-03,0.1375181,2.933045E-02,0.2143963,0.630432,-1.157542,0.6468976,1.293936,0.7214405,8.493325E-02,-4.984227E-04,5.942119E-02,9.671991E-03,8.451773E-02,1.425573E-02,2.621335E-03,7.886847E-03,7.93107E-03,1.414165E-02
02-April-2022 21:37:11,0.3052724,,,,,0.1924244,,,,,0.630432,,,,,0.084954,,,,,1.425921E-02,,,,
