"metab_identifier","expID","expDate","expName","expCage","expFileName","Date_Time_1","position","vo2","vco2","cv.o2","cv.co2","pup_ID","pup_no","cage","DOB_pup.dd.mm.yyyy","Exclude","Exclude_Notes","challenge_stat","challenge_dose","challenge_visit","group","sac_hpc","visit","vis.type","visit.name","temp","temp2","notes","hours_post_challenge","cage_expdate_vis_pup","avg_score","tube_content_status"
"20220919|22822|5|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:23:47",5,0.29033865,0.1968125,22.7733329137547,18.8496658984101,"F3",5,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.72,"v14","monitor","72HPC",33.6,33.3,NA,71.92,"22822_190922_v14_5",4,1
"20220919|22822|5|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:23:45",5,0.059359735,0.04355479,14.71009047133,3.84584821053479,"F3",5,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.72,"v3","monitor","2HPC",29.9,31.1,NA,1.88,"22822_190922_v3_5",2,1
"20220919|22822|5|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:25:18",5,0.051199495,0.04278072,22.1625057241767,21.8547854300381,"F3",5,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.72,"v4","monitor","8HPC",29.6,30.4,NA,7.93,"22822_190922_v4_5",1,1
"20220919|22822|5|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:42:05",5,0.19781595,0.1536436,7.37651652823937,4.73719147436624,"F3",5,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.72,"v8","monitor","24HPC",33.4,32.1,NA,25.2,"22822_190922_v8_5",2,1
"20220919|22822|6|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 11:02:50",6,0.30820155,0.21201015,6.65945779357659,1.78038962221945,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v10","monitor","36HPC",32.8,29.6,NA,34.45,"22822_190922_v10_6",4,1
"20220919|22822|6|v11","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v11","09/21/2022 00:39:08",6,0.3161408,0.23254795,0.487239044165382,3.41770783610807,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v11","monitor","48HPC",34.6,29.8,NA,48.07,"22822_190922_v11_6",4,1
"20220919|22822|6|v13","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v13","09/21/2022 09:57:59",6,0.3964449,0.2962372,2.7077124829183,2.49308577274596,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v13","monitor","56HPC",34.3,31.6,NA,57.43,"22822_190922_v13_6",4,1
"20220919|22822|6|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:26:47",6,0.4618864,0.347504,12.2833529743615,4.42381258548513,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v14","monitor","72HPC",33,31.1,NA,71.88,"22822_190922_v14_6",4,1
"20220919|22822|6|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:26:45",6,0.043723065,0.045546105,5.05330814258915,2.96223124174365,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v3","monitor","2HPC",29,26,NA,1.85,"22822_190922_v3_6",1,1
"20220919|22822|6|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:28:18",6,0.046528755,0.04260298,32.8675460717367,19.5483755637051,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v4","monitor","8HPC",30.1,26.1,NA,7.9,"22822_190922_v4_6",3,1
"20220919|22822|6|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:45:05",6,0.22296295,0.16511315,23.3227662547547,5.00070113933215,"R3",6,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.68,"v8","monitor","24HPC",33.2,28.4,NA,25.17,"22822_190922_v8_6",3,1
"20220919|22822|7|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 10:59:50",7,-0.020413237,0.007972172,-176.844150761458,114.887258916717,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v10","monitor","36HPC",NA,NA,NA,34.42,"22822_190922_v10_7",NA,0
"20220919|22822|7|v11","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v11","09/21/2022 00:42:08",7,-0.028064405,-0.012100695,-41.2056851572017,-37.4543467904466,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v11","monitor","48HPC",NA,NA,NA,48.03,"22822_190922_v11_7",NA,0
"20220919|22822|7|v13","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v13","09/21/2022 10:00:59",7,0.002566162,0.000795378,530.223199917621,571.822328547943,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v13","monitor","56HPC",NA,NA,NA,57.4,"22822_190922_v13_7",NA,0
"20220919|22822|7|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:23:47",7,-0.01008697,0.0075285275,-531.099970228258,26.9402050326363,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v14","monitor","72HPC",NA,NA,NA,71.85,"22822_190922_v14_7",NA,0
"20220919|22822|7|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:26:45",7,-0.02002913,0.009879344,-12.346557126052,29.4256975371594,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v3","monitor","2HPC",NA,NA,NA,1.82,"22822_190922_v3_7",NA,0
"20220919|22822|7|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:25:18",7,-0.0187024455,0.007526618,-87.4074961888592,94.0117759487185,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v4","monitor","8HPC",NA,NA,NA,7.87,"22822_190922_v4_7",NA,0
"20220919|22822|7|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:42:05",7,-0.04399904,0.003586525,-54.8263990794692,94.8132399009255,"F4",7,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","30",72.65,"v8","monitor","24HPC",NA,NA,NA,25.13,"22822_190922_v8_7",NA,0
"20220919|22822|8|v10","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v10","09/20/2022 10:59:50",8,0.089799235,0.08203781,39.3295905929417,8.55884071548067,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v10","monitor","36HPC",32.3,26.3,NA,34.38,"22822_190922_v10_8",3,1
"20220919|22822|8|v11","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v11","09/21/2022 00:39:08",8,0.04022333,0.038563315,10.2718534020318,11.4627448469547,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v11","monitor","48HPC",33.4,27.5,NA,48,"22822_190922_v11_8",4,1
"20220919|22822|8|v13","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v13","09/21/2022 09:57:59",8,0.156217,0.11373895,3.84729241847762,5.70682839774933,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v13","monitor","56HPC",34.5,29.1,NA,57.37,"22822_190922_v13_8",3,1
"20220919|22822|8|v14","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v14","09/22/2022 00:26:47",8,0.18011315,0.1646475,25.5289310911166,4.16814962518588,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v14","monitor","72HPC",33.4,27.1,NA,71.82,"22822_190922_v14_8",3,1
"20220919|22822|8|v3","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v3","09/19/2022 02:26:45",8,0.031602005,0.05140856,13.3753515859726,4.33959226759815,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v3","monitor","2HPC",28,26.1,NA,1.78,"22822_190922_v3_8",2,1
"20220919|22822|8|v4","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v4","09/19/2022 08:25:18",8,0.04993634,0.06499117,33.7455407757689,21.2739456325547,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v4","monitor","8HPC",30.3,24.4,NA,7.83,"22822_190922_v4_8",3,1
"20220919|22822|8|v8","20220919","2022-09-19","Promethion30vsRT","22822","22822_190922_v8","09/20/2022 01:42:05",8,0.1351467,0.11136895,28.817175416616,0.180635517572517,"R4",8,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","RT",72.62,"v8","monitor","24HPC",32,27.5,NA,25.1,"22822_190922_v8_8",2,1
"20220919|22823|1|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:39:08",1,0.27800775,0.19677095,8.15457064761236,9.16762013238457,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v3","monitor","2HPC",34.3,32.2,NA,1.8,"22823_190922_v3_1",3,1
"20220919|22823|1|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:36:10",1,0.3076451,0.22466865,0.721529323074158,0.213924140805804,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v4","monitor","8HPC",34.1,33.5,NA,7.82,"22823_190922_v4_1",4,1
"20220919|22823|1|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:53:00",1,0.23465795,0.15262,17.4472724746905,22.5111256848534,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v5","monitor","24HPC",35,32,NA,25.07,"22823_190922_v5_1",4,1
"20220919|22823|1|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:15:25",1,0.3103875,0.2212706,6.28853744642333,2.92690986009329,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v6","monitor","36HPC",33.9,33.5,NA,34.4,"22823_190922_v6_1",4,1
"20220919|22823|1|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:53:43",1,0.28325155,0.18347535,5.43921284121017,2.69865887374111,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v7","monitor","48HPC",34,31.2,NA,47.97,"22823_190922_v7_1",4,1
"20220919|22823|1|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:12:21",1,0.2893554,0.2026497,7.87076902952436,6.77232391397247,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v8","monitor","56HPC",33.9,33.7,NA,57.35,"22823_190922_v8_1",4,1
"20220919|22823|1|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:38:59",1,0.30849735,0.20125345,4.12988288967186,2.80726242009883,"F1",1,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.4,"v9","monitor","72HPC",34.8,33.1,NA,71.78,"22823_190922_v9_1",4,1
"20220919|22823|2|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:39:08",2,0.22770945,0.15987575,3.69018652244355,0.0988507422765518,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v3","monitor","2HPC",35.2,29.1,NA,1.77,"22823_190922_v3_2",3,1
"20220919|22823|2|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:39:10",2,0.2673388,0.18812615,0.777360723511619,1.9117795272742,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v4","monitor","8HPC",33.8,30.4,NA,7.78,"22823_190922_v4_2",4,1
"20220919|22823|2|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:53:00",2,0.2908437,0.2248897,2.70478760999691,8.7553827532183,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v5","monitor","24HPC",35.5,28.7,NA,25.03,"22823_190922_v5_2",3,1
"20220919|22823|2|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:18:25",2,0.31367215,0.23619785,20.7571737474435,23.7305339747053,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v6","monitor","36HPC",34.9,29.3,NA,34.37,"22823_190922_v6_2",4,1
"20220919|22823|2|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:53:43",2,0.28900065,0.1961706,10.7064289446543,8.03346109575267,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v7","monitor","48HPC",32.7,30.4,NA,47.93,"22823_190922_v7_2",4,1
"20220919|22823|2|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:12:21",2,0.3021668,0.2218253,9.94387485751577,2.58533126660277,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v8","monitor","56HPC",34,30.8,NA,57.32,"22823_190922_v8_2",3,1
"20220919|22823|2|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:35:59",2,0.34551835,0.23002725,5.31476617572889,6.65662167991144,"R1",2,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.37,"v9","monitor","72HPC",34.5,30,NA,71.75,"22823_190922_v9_2",4,1
"20220919|22823|3|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:39:08",3,0.20162715,0.1386242,11.8053045827309,17.780579983325,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v3","monitor","2HPC",34.3,33.3,NA,1.72,"22823_190922_v3_3",4,1
"20220919|22823|3|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:36:10",3,0.1713332,0.1283722,1.37621796157701,1.64950196922794,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v4","monitor","8HPC",34.4,32.5,NA,7.73,"22823_190922_v4_3",4,1
"20220919|22823|3|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:56:00",3,0.1620056,0.10870055,25.0823056172271,30.0632049992922,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v5","monitor","24HPC",35.2,32.3,NA,24.98,"22823_190922_v5_3",4,1
"20220919|22823|3|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:18:25",3,0.2281454,0.16332385,6.45313421604331,7.4289055442312,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v6","monitor","36HPC",33.8,32.3,NA,34.32,"22823_190922_v6_3",4,1
"20220919|22823|3|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:53:43",3,0.22138305,0.13950455,14.7709434972579,20.9663247750949,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v7","monitor","48HPC",33.6,33.2,NA,47.88,"22823_190922_v7_3",4,1
"20220919|22823|3|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:09:21",3,0.2578114,0.1756709,20.3862103279335,13.1492930730643,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v8","monitor","56HPC",33.3,34.4,NA,57.27,"22823_190922_v8_3",4,1
"20220919|22823|3|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:38:59",3,0.2939573,0.1845108,6.37787501667083,6.20155749935339,"F2",3,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.32,"v9","monitor","72HPC",34.8,33.2,NA,71.7,"22823_190922_v9_3",4,1
"20220919|22823|4|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:39:08",4,0.2308497,0.16920195,0.0656107729532059,4.73375788076579,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v3","monitor","2HPC",34.4,29.5,NA,1.7,"22823_190922_v3_4",4,1
"20220919|22823|4|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:39:10",4,0.2065963,0.1644858,0.438441437092518,5.60326253533236,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v4","monitor","8HPC",34.6,29.7,NA,7.72,"22823_190922_v4_4",4,1
"20220919|22823|4|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:53:00",4,0.19071675,0.14146475,1.49821543839055,13.8885884222148,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v5","monitor","24HPC",34.8,28,NA,24.97,"22823_190922_v5_4",3,1
"20220919|22823|4|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:15:25",4,0.2971057,0.21574835,3.42941399401944,0.948071114304385,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v6","monitor","36HPC",34.9,29.9,NA,34.3,"22823_190922_v6_4",4,1
"20220919|22823|4|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:53:43",4,0.29133235,0.2030634,1.15306528278886,0.68390350907666,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v7","monitor","48HPC",34.6,30.2,NA,47.87,"22823_190922_v7_4",5,1
"20220919|22823|4|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:09:21",4,0.3060879,0.2017725,11.8739033611611,7.02324924377869,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v8","monitor","56HPC",34.2,28.2,NA,57.25,"22823_190922_v8_4",4,1
"20220919|22823|4|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:35:59",4,0.32185525,0.2119314,5.82880680751312,4.74355311647325,"R2",4,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.3,"v9","monitor","72HPC",34.3,28.7,NA,71.68,"22823_190922_v9_4",4,1
"20220919|22823|5|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:39:08",5,0.15341135,0.1236549,31.9422226002017,16.4771938967414,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v3","monitor","2HPC",34.5,33.8,NA,1.7,"22823_190922_v3_5",3,1
"20220919|22823|5|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:39:10",5,0.19649185,0.16033945,6.65805534027132,6.58020815925611,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v4","monitor","8HPC",34.8,34,NA,7.72,"22823_190922_v4_5",4,1
"20220919|22823|5|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:56:00",5,0.1506751,0.12101955,25.638663544177,17.78997763375,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v5","monitor","24HPC",35.4,32.7,NA,24.97,"22823_190922_v5_5",4,1
"20220919|22823|5|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:18:25",5,0.19943625,0.1598329,27.1170125645382,16.0900482873315,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v6","monitor","36HPC",34.4,33,NA,34.3,"22823_190922_v6_5",5,1
"20220919|22823|5|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:50:43",5,0.21746575,0.1795012,9.95129094343532,1.92442058741251,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v7","monitor","48HPC",33.8,33,NA,47.87,"22823_190922_v7_5",4,1
"20220919|22823|5|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:12:21",5,0.1697829,0.13413565,30.2075788360298,18.369821366154,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v8","monitor","56HPC",32.9,35.1,NA,57.25,"22823_190922_v8_5",3,1
"20220919|22823|5|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:38:59",5,0.18557605,0.1410159,28.2248605156769,8.86441435172614,"F3",5,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.3,"v9","monitor","72HPC",34.8,33.4,NA,71.68,"22823_190922_v9_5",4,1
"20220919|22823|6|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:36:08",6,0.19245275,0.16264725,3.91017665241031,12.1752673587556,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v3","monitor","2HPC",34.2,28.9,NA,1.67,"22823_190922_v3_6",3,1
"20220919|22823|6|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:36:10",6,0.1946518,0.1591923,14.0897669769597,9.1661817415576,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v4","monitor","8HPC",34.7,28.5,NA,7.68,"22823_190922_v4_6",3,1
"20220919|22823|6|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:53:00",6,0.2221303,0.1611943,3.2023970699795,17.9020149845392,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v5","monitor","24HPC",36,29.4,NA,24.93,"22823_190922_v5_6",3,1
"20220919|22823|6|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:18:25",6,0.25397745,0.19063855,18.8136337242894,2.69799786857004,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v6","monitor","36HPC",35.2,30.2,NA,34.27,"22823_190922_v6_6",4,1
"20220919|22823|6|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:53:43",6,0.25441195,0.2180939,16.7727355711643,7.1327379369123,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v7","monitor","48HPC",32.2,32.7,NA,47.83,"22823_190922_v7_6",3,1
"20220919|22823|6|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:12:21",6,0.38698165,0.16620995,29.8513891928321,16.8285168186415,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v8","monitor","56HPC",33.2,30.5,NA,57.22,"22823_190922_v8_6",4,1
"20220919|22823|6|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:38:59",6,0.3089666,0.23902335,7.00985641241448,7.74058370579134,"R3",6,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.27,"v9","monitor","72HPC",34.3,30.3,NA,71.65,"22823_190922_v9_6",4,1
"20220919|22823|7|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:36:08",7,0.0701869,0.08505822,80.9496214654574,16.2381084934986,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v3","monitor","2HPC",27.1,3.5,NA,1.65,"22823_190922_v3_7",3,1
"20220919|22823|7|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:36:10",7,0.16068865,0.1362888,31.5316651901676,17.4951452388772,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v4","monitor","8HPC",34.7,33.9,NA,7.67,"22823_190922_v4_7",3,1
"20220919|22823|7|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:56:00",7,0.12409394,0.10455745,32.7717660812763,0.598715474970415,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v5","monitor","24HPC",34.4,32.8,NA,24.92,"22823_190922_v5_7",4,1
"20220919|22823|7|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:15:25",7,0.1948769,0.17093755,30.1056371882765,6.37153955850077,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v6","monitor","36HPC",35.1,33.9,NA,34.25,"22823_190922_v6_7",4,1
"20220919|22823|7|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:50:43",7,0.20367645,0.16344745,27.1850982022821,0.791478763468501,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v7","monitor","48HPC",34.2,32.6,NA,47.82,"22823_190922_v7_7",3,1
"20220919|22823|7|v8","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v8","09/21/2022 10:12:21",7,0.33816825,0.202115,38.8066818247228,11.4072593751143,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v8","monitor","56HPC",33.4,34.7,NA,57.2,"22823_190922_v8_7",4,1
"20220919|22823|7|v9","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v9","09/22/2022 00:35:59",7,0.17937165,0.16231775,16.4822523931737,24.8845181448369,"F4",7,"22823","11.09.2022",NA,NA,"No",0.85,"v2","30",72.25,"v9","monitor","72HPC",34.5,33.7,NA,71.63,"22823_190922_v9_7",4,1
"20220919|22823|8|v3","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v3","09/19/2022 02:36:08",8,0.126070515,0.13545055,40.6045842879056,7.83337489861688,"R4",8,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.23,"v3","monitor","2HPC",34.4,29.8,NA,1.63,"22823_190922_v3_8",4,1
"20220919|22823|8|v4","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v4","09/19/2022 08:36:10",8,0.14842315,0.13081835,38.5068688212928,15.4862230054338,"R4",8,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.23,"v4","monitor","8HPC",34.6,28.3,NA,7.65,"22823_190922_v4_8",3,1
"20220919|22823|8|v5","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v5","09/20/2022 01:53:00",8,0.20752195,0.17581005,18.1923249293161,2.97036245146224,"R4",8,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.23,"v5","monitor","24HPC",34.7,29.3,NA,24.9,"22823_190922_v5_8",4,1
"20220919|22823|8|v6","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v6","09/20/2022 11:18:25",8,0.1862729,0.164712,32.4196597753483,8.53866898370744,"R4",8,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.23,"v6","monitor","36HPC",34,28.9,NA,34.23,"22823_190922_v6_8",4,1
"20220919|22823|8|v7","20220919","2022-09-19","Promethion30vsRT","22823","22823_190922_v7","09/21/2022 00:50:43",8,0.2132571,0.1710519,28.0800079139165,1.92903036080213,"R4",8,"22823","11.09.2022",NA,NA,"No",0.85,"v2","RT",72.23,"v7","monitor","48HPC",33.5,29.4,NA,47.8,"22823_190922_v7_8",3,1
