"metab_identifier","expDate","group","reading","vo2","vco2","tube_temp","cv.o2","cv.co2"
"20210421|22821|3|v6","2021-04-21","pup",1,0.05554717,0.02879454,"RT",4.77128617680518,50.041764755749
"20210421|22821|3|v6","2021-04-21","pup",2,0.05942615,0.06033177,"RT",4.77128617680518,50.041764755749
"20210421|22821|3|v7","2021-04-21","pup",2,0.07886633,0.0559153,"RT",19.3499730352757,9.02220270168044
"20210421|22821|3|v7","2021-04-21","pup",1,0.1038691,0.06353588,"RT",19.3499730352757,9.02220270168044
"20210421|22821|3|v9","2021-04-21","pup",1,0.05836304,0.04896739,"RT",1.81237929318343,27.8324083924059
"20210421|22821|3|v9","2021-04-21","pup",2,0.05688607,0.03286281,"RT",1.81237929318343,27.8324083924059
"20210421|22821|4|v1","2021-04-21","pup",1,0.2717673,0.1818838,"RT",11.0279859917462,16.2426141559448
"20210421|22821|4|v1","2021-04-21","pup",2,0.3177366,0.2290846,"RT",11.0279859917462,16.2426141559448
"20210421|22821|4|v2","2021-04-21","pup",1,0.07098389,0.04333528,"RT",28.3427646727901,11.4642660836316
"20210421|22821|4|v2","2021-04-21","pup",2,0.04728183,0.03683621,"RT",28.3427646727901,11.4642660836316
"20210421|22821|4|v3","2021-04-21","pup",1,0.05819319,0.03468774,"RT",41.7546875004285,2.65966567427546
"20210421|22821|4|v3","2021-04-21","pup",2,0.0316631,0.03601747,"RT",41.7546875004285,2.65966567427546
"20210421|22821|4|v4","2021-04-21","pup",2,0.01294515,0.02053494,"RT",102.149283891547,58.5390050154481
"20210421|22821|4|v4","2021-04-21","pup",1,0.08028755,0.0495422,"RT",102.149283891547,58.5390050154481
"20210421|22821|4|v5","2021-04-21","pup",2,0.03304839,0.02409299,"RT",43.2743713115891,66.0560730678518
"20210421|22821|4|v5","2021-04-21","pup",1,0.06219138,0.06632698,"RT",43.2743713115891,66.0560730678518
"20210421|22821|4|v6","2021-04-21","pup",1,0.04608396,0.04202195,"RT",15.9975705610784,35.4203127665732
"20210421|22821|4|v6","2021-04-21","pup",2,0.03671747,0.07010527,"RT",15.9975705610784,35.4203127665732
"20210421|22821|4|v7","2021-04-21","pup",2,0.05705108,0.04555464,"RT",24.99930937143,1.8948707127756
"20210421|22821|4|v7","2021-04-21","pup",1,0.08155224,0.04679197,"RT",24.99930937143,1.8948707127756
"20210421|22821|4|v9","2021-04-21","pup",2,0.07954755,0.05422858,"RT",2.72958346876126,1.99806292695976
"20210421|22821|4|v9","2021-04-21","pup",1,0.07653499,0.05578287,"RT",2.72958346876126,1.99806292695976
"20210421|22821|5|v1","2021-04-21","pup",2,0.2602697,0.1561317,"RT",0.31547856020239,6.74972425064997
"20210421|22821|5|v1","2021-04-21","pup",1,0.2614335,0.1717823,"RT",0.31547856020239,6.74972425064997
"20210421|22821|5|v2","2021-04-21","pup",2,0.04935626,0.04101497,"RT",16.9572499304067,2.00941357479684
"20210421|22821|5|v2","2021-04-21","pup",1,0.06280506,0.03986576,"RT",16.9572499304067,2.00941357479684
"20210421|22821|5|v3","2021-04-21","pup",2,0.03796128,0.04811376,"RT",33.8255517722836,3.44419459745817
"20210421|22821|5|v3","2021-04-21","pup",1,0.06182952,0.04582594,"RT",33.8255517722836,3.44419459745817
"20210421|22821|5|v4","2021-04-21","pup",2,0.01224778,0.02686349,"RT",98.246996908648,38.0354935178442
"20210421|22821|5|v4","2021-04-21","pup",1,0.06798955,0.04662956,"RT",98.246996908648,38.0354935178442
"20210421|22821|5|v5","2021-04-21","pup",2,0.0300738,0.01915093,"RT",28.0219962478467,58.5423856822888
"20210421|22821|5|v5","2021-04-21","pup",1,0.04493681,0.04620583,"RT",28.0219962478467,58.5423856822888
"20210421|22821|5|v6","2021-04-21","pup",1,0.04338437,0.02918661,"RT",37.4071252960029,52.0819917069294
"20210421|22821|5|v6","2021-04-21","pup",2,0.02523419,0.06321633,"RT",37.4071252960029,52.0819917069294
"20210421|22821|5|v7","2021-04-21","pup",2,0.04781779,0.03806706,"RT",24.4307676334187,5.01611936701786
"20210421|22821|5|v7","2021-04-21","pup",1,0.06778906,0.04086679,"RT",24.4307676334187,5.01611936701786
"20210421|22821|5|v9","2021-04-21","empty",2,-0.01672934,0.004199211,"RT",-3.68903370254751,43.2544553221839
"20210421|22821|5|v9","2021-04-21","empty",1,-0.0176255,0.007899737,"RT",-3.68903370254751,43.2544553221839
"20210421|22824|1|v1","2021-04-21","pup",2,0.3253767,0.2214137,"RT",1.23266017463141,3.07099022600862
"20210421|22824|1|v1","2021-04-21","pup",1,0.3197536,0.212002,"RT",1.23266017463141,3.07099022600862
"20210421|22824|1|v2","2021-04-21","pup",1,0.3713693,0.2567813,"RT",8.68811163235899,8.10586220013312
"20210421|22824|1|v2","2021-04-21","pup",2,0.3283807,0.2289411,"RT",8.68811163235899,8.10586220013312
"20210421|22824|1|v3","2021-04-21","pup",2,0.338965,0.2434105,"RT",8.94731763252347,2.77254335480575
"20210421|22824|1|v3","2021-04-21","pup",1,0.3847525,0.2531454,"RT",8.94731763252347,2.77254335480575
"20210421|22824|1|v4","2021-04-21","pup",1,0.4024229,0.2766844,"RT",6.10813977363503,7.90018640029903
"20210421|22824|1|v4","2021-04-21","pup",2,0.3691,0.2474072,"RT",6.10813977363503,7.90018640029903
"20210421|22824|1|v5","2021-04-21","pup",1,0.2901955,0.2058435,"RT",18.1509121568353,18.0036635117716
"20210421|22824|1|v5","2021-04-21","pup",2,0.2241776,0.2658987,"RT",18.1509121568353,18.0036635117716
"20210421|22824|1|v6","2021-04-21","pup",2,0.2382589,0.2450465,"RT",7.14032774545605,18.3196290236435
"20210421|22824|1|v6","2021-04-21","pup",1,0.2635975,0.188841,"RT",7.14032774545605,18.3196290236435
"20210421|22824|1|v7","2021-04-21","pup",1,0.3576857,0.2358192,"RT",13.2644316127936,12.1793043507952
"20210421|22824|1|v7","2021-04-21","pup",2,0.4317277,0.2802647,"RT",13.2644316127936,12.1793043507952
"20210421|22824|2|v1","2021-04-21","pup",1,0.3503459,0.2703035,"RT",1.91158509845351,15.7791691766127
"20210421|22824|2|v1","2021-04-21","pup",2,0.341001,0.2160395,"RT",1.91158509845351,15.7791691766127
"20210421|22824|2|v2","2021-04-21","pup",1,0.3762653,0.2516292,"RT",7.57081251350761,14.175632359204
"20210421|22824|2|v2","2021-04-21","pup",2,0.4188297,0.307694,"RT",7.57081251350761,14.175632359204
"20210421|22824|2|v3","2021-04-21","pup",1,0.3563501,0.2344269,"RT",8.09899007504872,10.4164603472026
"20210421|22824|2|v3","2021-04-21","pup",2,0.3996448,0.2717064,"RT",8.09899007504872,10.4164603472026
"20210421|22824|2|v4","2021-04-21","pup",2,0.3231392,0.2111802,"RT",4.10595896326033,7.13208390808647
"20210421|22824|2|v4","2021-04-21","pup",1,0.342464,0.2336117,"RT",4.10595896326033,7.13208390808647
"20210421|22824|2|v5","2021-04-21","pup",1,0.2458446,0.2142435,"RT",40.0582726865303,5.63518611214287
"20210421|22824|2|v5","2021-04-21","pup",2,0.1373133,0.2320259,"RT",40.0582726865303,5.63518611214287
"20210421|22824|2|v6","2021-04-21","pup",2,0.1597618,0.2081829,"RT",44.0722260048442,12.779504451365
"20210421|22824|2|v6","2021-04-21","pup",1,0.3044176,0.2495454,"RT",44.0722260048442,12.779504451365
"20210421|22824|2|v7","2021-04-21","pup",2,0.410721,0.2631429,"RT",1.28822953963226,3.04308934369859
